,threshold,sample,iou,intersection,union,gt_area,segmentation_area,gt_x_center,gt_y_center,segmentation_x_center,segmentation_y_center,x_distance,y_distance,euclidean_distance,x_size,y_size
399,0.3,0619.jpg,0.2752280316280952,19040,69179,69117,19102,544.0,625.0,511.0,554.0,33.0,71.0,78.29431652425353,1024,1024
400,0.3,0182.jpg,0.8772228989037759,3601,4105,3779,3927,541.0,494.0,541.0,491.0,0.0,3.0,3.0,1024,1024
401,0.3,0282.jpg,0.0,0,3445,1624,1821,520.0,472.0,938.0,160.0,-418.0,312.0,521.6013803662717,1024,1024
402,0.3,0493.jpg,0.9170631002602998,10217,11141,10581,10777,552.0,493.0,555.0,492.0,-3.0,1.0,3.1622776601683795,1024,1024
403,0.3,0747.jpg,0.0,0,1566,1566,0,590.0,477.0,,,,,,1024,1024
404,0.3,0120.jpg,0.8952254641909815,2025,2262,2103,2184,445.0,544.0,446.0,545.0,-1.0,-1.0,1.4142135623730951,1024,1024
405,0.3,0523.jpg,0.9096106875878913,49159,54044,53165,50038,529.0,471.0,531.0,470.0,-2.0,1.0,2.23606797749979,1024,1024
406,0.3,0430.jpg,0.7541130185979972,4217,5592,4399,5410,574.0,539.0,563.0,527.0,11.0,12.0,16.278820596099706,1024,1024
407,0.3,0070.jpg,0.7989296636085627,2090,2616,2367,2339,531.0,540.0,531.0,538.0,0.0,2.0,2.0,1024,1024
408,0.3,0689.jpg,0.09610389610389611,777,8085,8010,852,605.0,491.0,664.0,467.0,-59.0,24.0,63.694583757176716,1024,1024
409,0.3,0554.jpg,0.23268487050275402,7942,34132,33982,8092,489.0,697.0,472.0,767.0,17.0,-70.0,72.03471385380801,1024,1024
410,0.3,0036.jpg,0.7418203450327187,2494,3362,2527,3329,467.0,446.0,468.0,439.0,-1.0,7.0,7.0710678118654755,1024,1024
411,0.3,0354.jpg,0.4989151535914126,13107,26271,14412,24966,571.0,450.0,640.0,451.0,-69.0,-1.0,69.00724599634447,1024,1024
412,0.3,0189.jpg,0.8424460431654677,2342,2780,2556,2566,523.0,509.0,525.0,509.0,-2.0,0.0,2.0,1024,1024
413,0.3,0768.jpg,0.8740925589836661,3853,4408,4392,3869,592.0,468.0,594.0,468.0,-2.0,0.0,2.0,1024,1024
414,0.3,0717.jpg,0.7191325638335082,6168,8577,7008,7737,488.0,479.0,482.0,488.0,6.0,-9.0,10.816653826391969,1024,1024
415,0.3,0494.jpg,0.8865970976683515,10875,12266,11351,11790,601.0,509.0,600.0,510.0,1.0,-1.0,1.4142135623730951,1024,1024
416,0.3,0121.jpg,0.8748085758039816,2285,2612,2491,2406,510.0,532.0,508.0,533.0,2.0,-1.0,2.23606797749979,1024,1024
417,0.3,0084.jpg,0.7388456815390912,1805,2443,2084,2164,515.0,538.0,519.0,539.0,-4.0,-1.0,4.123105625617661,1024,1024
418,0.3,0396.jpg,0.9150383059309632,10630,11617,10781,11466,507.0,532.0,508.0,531.0,-1.0,1.0,1.4142135623730951,1024,1024
419,0.3,0370.jpg,0.20412371134020618,1287,6305,6305,1287,560.0,531.0,560.0,563.0,0.0,-32.0,32.0,1024,1024
420,0.4,0766.jpg,0.16966759002770082,980,5776,5712,1044,639.0,448.0,655.0,463.0,-16.0,-15.0,21.93171219946131,1024,1024
421,0.4,0485.jpg,0.6581981753674607,10389,15784,10949,15224,486.0,550.0,481.0,558.0,5.0,-8.0,9.433981132056603,1024,1024
422,0.4,0674.jpg,0.6218280364621828,5048,8118,6158,7008,532.0,456.0,540.0,469.0,-8.0,-13.0,15.264337522473747,1024,1024
423,0.4,0417.jpg,0.8855828220858896,8661,9780,9470,8971,551.0,502.0,550.0,504.0,1.0,-2.0,2.23606797749979,1024,1024
424,0.4,0136.jpg,0.6602564102564102,2266,3432,2822,2876,523.0,515.0,516.0,516.0,7.0,-1.0,7.0710678118654755,1024,1024
425,0.4,0570.jpg,0.03940113340480931,1029,26116,25933,1212,415.0,583.0,459.0,668.0,-44.0,-85.0,95.71311299921238,1024,1024
426,0.4,0119.jpg,0.8445378151260504,2010,2380,2184,2206,525.0,514.0,524.0,515.0,1.0,-1.0,1.4142135623730951,1024,1024
427,0.4,0595.jpg,0.9023323013415893,21859,24225,24013,22071,497.0,501.0,497.0,503.0,0.0,-2.0,2.0,1024,1024
428,0.4,0758.jpg,0.6594495412844037,3594,5450,3620,5424,607.0,524.0,611.0,528.0,-4.0,-4.0,5.656854249492381,1024,1024
429,0.4,0479.jpg,0.8853157278245128,8314,9391,8673,9032,473.0,460.0,475.0,459.0,-2.0,1.0,2.23606797749979,1024,1024
430,0.4,0330.jpg,0.0,0,17885,17885,0,546.0,439.0,,,,,,1024,1024
431,0.4,0379.jpg,0.031743327654741624,559,17610,17199,970,540.0,421.0,491.0,382.0,49.0,39.0,62.625873247404705,1024,1024
432,0.4,0443.jpg,0.8342479245813986,5929,7107,6109,6927,548.0,526.0,546.0,528.0,2.0,-2.0,2.8284271247461903,1024,1024
433,0.4,0025.jpg,0.8045977011494253,1330,1653,1548,1435,556.0,429.0,558.0,429.0,-2.0,0.0,2.0,1024,1024
434,0.4,0678.jpg,0.8918123275068998,4847,5435,4860,5422,584.0,507.0,584.0,508.0,0.0,-1.0,1.0,1024,1024
435,0.4,0547.jpg,0.7351152331461329,31546,42913,42516,31943,440.0,615.0,435.0,605.0,5.0,10.0,11.180339887498949,1024,1024
436,0.4,0122.jpg,0.8736596736596737,1874,2145,2029,1990,496.0,510.0,496.0,510.0,0.0,0.0,0.0,1024,1024
437,0.4,0465.jpg,0.0,0,11200,11200,0,561.0,507.0,,,,,,1024,1024
438,0.4,0163.jpg,0.8644251626898047,3188,3688,3299,3577,526.0,550.0,523.0,551.0,3.0,-1.0,3.1622776601683795,1024,1024
439,0.4,0476.jpg,0.8888025746310065,8009,9011,8604,8416,487.0,518.0,487.0,517.0,0.0,1.0,1.0,1024,1024
440,0.4,0763.jpg,0.676871735345328,4665,6892,6802,4755,543.0,546.0,529.0,546.0,14.0,0.0,14.0,1024,1024
441,0.4,0067.jpg,0.0,0,2470,2470,0,601.0,467.0,,,,,,1024,1024
442,0.4,0771.jpg,0.7547619047619047,8242,10920,8965,10197,539.0,570.0,535.0,579.0,4.0,-9.0,9.848857801796104,1024,1024
443,0.4,0714.jpg,0.1501989963661533,868,5779,5634,1013,538.0,565.0,548.0,600.0,-10.0,-35.0,36.40054944640259,1024,1024
444,0.4,0106.jpg,0.8310071671067522,2203,2651,2269,2585,476.0,526.0,477.0,529.0,-1.0,-3.0,3.1622776601683795,1024,1024
445,0.4,0440.jpg,0.0,0,3525,3522,3,491.0,520.0,516.0,564.0,-25.0,-44.0,50.60632371551998,1024,1024
446,0.4,0468.jpg,0.8509263980962094,10012,11766,11556,10222,435.0,478.0,442.0,481.0,-7.0,-3.0,7.615773105863909,1024,1024
447,0.4,0321.jpg,0.508971373784413,3716,7301,7146,3871,437.0,398.0,428.0,409.0,9.0,-11.0,14.212670403551895,1024,1024
448,0.4,0688.jpg,0.648567029843676,10953,16888,11133,16708,586.0,489.0,581.0,509.0,5.0,-20.0,20.615528128088304,1024,1024
449,0.4,0049.jpg,0.8841490794791199,1969,2227,2023,2173,411.0,544.0,410.0,544.0,1.0,0.0,1.0,1024,1024
450,0.4,0010.jpg,0.5796983285772523,1422,2453,1422,2453,488.0,483.0,488.0,486.0,0.0,-3.0,3.0,1024,1024
451,0.4,0061.jpg,0.06385341476957246,460,7204,949,6715,508.0,494.0,372.0,334.0,136.0,160.0,209.990475974507,1024,1024
452,0.4,0666.jpg,0.0,0,4272,3392,880,578.0,454.0,529.0,211.0,49.0,243.0,247.8911051248108,1024,1024
453,0.4,0323.jpg,0.0,0,10749,10749,0,490.0,428.0,,,,,,1024,1024
454,0.4,0058.jpg,0.7079924480805538,1125,1589,1574,1140,436.0,477.0,435.0,482.0,1.0,-5.0,5.0990195135927845,1024,1024
455,0.4,0429.jpg,0.8625664388762339,3408,3951,3500,3859,559.0,537.0,559.0,539.0,0.0,-2.0,2.0,1024,1024
456,0.4,0624.jpg,0.39624071547673184,10456,26388,10722,26122,463.0,540.0,395.0,646.0,68.0,-106.0,125.93649193144932,1024,1024
457,0.4,0213.jpg,0.0,0,803,803,0,592.0,325.0,,,,,,1024,1024
458,0.4,0487.jpg,0.9128608923884515,6956,7620,7056,7520,485.0,469.0,485.0,470.0,0.0,-1.0,1.0,1024,1024
459,0.4,0021.jpg,0.0,0,2806,2806,0,541.0,388.0,,,,,,1024,1024
460,0.4,0644.jpg,0.6412024756852343,3626,5655,4651,4630,506.0,479.0,497.0,484.0,9.0,-5.0,10.295630140987,1024,1024
461,0.4,0647.jpg,0.846286701208981,7840,9264,8080,9024,508.0,522.0,508.0,526.0,0.0,-4.0,4.0,1024,1024
462,0.4,0150.jpg,0.8340909090909091,2569,3080,2821,2828,510.0,517.0,508.0,517.0,2.0,0.0,2.0,1024,1024
463,0.4,0621.jpg,0.794712831910165,6794,8549,6818,8525,521.0,526.0,518.0,529.0,3.0,-3.0,4.242640687119285,1024,1024
464,0.4,0594.jpg,0.7772596121586258,23167,29806,29585,23388,538.0,484.0,534.0,496.0,4.0,-12.0,12.649110640673518,1024,1024
465,0.4,0175.jpg,0.832071122818571,2527,3037,2527,3037,530.0,552.0,530.0,553.0,0.0,-1.0,1.0,1024,1024
466,0.4,0110.jpg,0.9052327976926247,2197,2427,2284,2340,460.0,492.0,461.0,492.0,-1.0,0.0,1.0,1024,1024
467,0.4,0491.jpg,0.7219061992105874,12437,17228,14136,15529,466.0,575.0,467.0,588.0,-1.0,-13.0,13.038404810405298,1024,1024
468,0.4,0669.jpg,0.0,0,3000,3000,0,522.0,496.0,,,,,,1024,1024
469,0.4,0381.jpg,0.8622627287055438,12583,14593,12959,14217,463.0,447.0,467.0,443.0,-4.0,4.0,5.656854249492381,1024,1024
470,0.4,0577.jpg,0.46473867032878263,17259,37137,29915,24481,429.0,484.0,459.0,544.0,-30.0,-60.0,67.08203932499369,1024,1024
471,0.4,0584.jpg,0.9206303414950777,25530,27731,27288,25973,454.0,561.0,453.0,559.0,1.0,2.0,2.23606797749979,1024,1024
472,0.4,0062.jpg,0.0,0,977,977,0,460.0,450.0,,,,,,1024,1024
473,0.4,0733.jpg,0.8311555505056244,7315,8801,7607,8509,507.0,527.0,490.0,501.0,17.0,26.0,31.064449134018133,1024,1024
474,0.4,0684.jpg,0.0,0,5641,5641,0,545.0,521.0,,,,,,1024,1024
475,0.4,0336.jpg,0.7695441662730279,13033,16936,15098,14871,595.0,530.0,597.0,544.0,-2.0,-14.0,14.142135623730951,1024,1024
476,0.4,0480.jpg,0.8967099373321397,8013,8936,8616,8333,511.0,466.0,513.0,465.0,-2.0,1.0,2.23606797749979,1024,1024
477,0.4,0304.jpg,0.12,117,975,959,133,507.0,489.0,512.0,476.0,-5.0,13.0,13.92838827718412,1024,1024
478,0.4,0378.jpg,0.8237641105488517,8465,10276,8611,10130,517.0,492.0,520.0,491.0,-3.0,1.0,3.1622776601683795,1024,1024
479,0.4,0059.jpg,0.0,0,729,729,0,567.0,482.0,,,,,,1024,1024
480,0.4,0083.jpg,0.8006206361520558,2064,2578,2256,2386,524.0,450.0,522.0,446.0,2.0,4.0,4.47213595499958,1024,1024
481,0.4,0191.jpg,0.0,0,2613,2613,0,518.0,555.0,,,,,,1024,1024
482,0.4,0037.jpg,0.5377729257641921,2463,4580,2896,4147,526.0,498.0,617.0,450.0,-91.0,48.0,102.88342918079665,1024,1024
483,0.4,0377.jpg,0.9112058647516457,12181,13368,12561,12988,491.0,410.0,492.0,413.0,-1.0,-3.0,3.1622776601683795,1024,1024
484,0.4,0617.jpg,0.023487544483985764,66,2810,1009,1867,504.0,548.0,722.0,840.0,-218.0,-292.0,364.40087815481456,1024,1024
485,0.4,0527.jpg,0.0,0,75870,75870,0,439.0,561.0,,,,,,1024,1024
486,0.4,0071.jpg,0.835297969875573,2551,3054,2711,2894,409.0,493.0,420.0,502.0,-11.0,-9.0,14.212670403551895,1024,1024
487,0.4,0043.jpg,0.5487528344671202,968,1764,1764,968,505.0,432.0,503.0,435.0,2.0,-3.0,3.605551275463989,1024,1024
488,0.4,0018.jpg,0.8114754098360656,1881,2318,1908,2291,462.0,446.0,461.0,448.0,1.0,-2.0,2.23606797749979,1024,1024
489,0.4,0585.jpg,0.8157729836182974,18226,22342,21199,19369,468.0,602.0,468.0,612.0,0.0,-10.0,10.0,1024,1024
490,0.4,0687.jpg,0.018699780861943023,128,6845,6832,141,555.0,467.0,547.0,500.0,8.0,-33.0,33.95585369269929,1024,1024
491,0.4,0540.jpg,0.6404188858176588,28498,44499,44384,28613,514.0,561.0,496.0,540.0,18.0,21.0,27.65863337187866,1024,1024
492,0.4,0001.jpg,0.7484639016897081,1949,2604,1997,2556,520.0,516.0,520.0,509.0,0.0,7.0,7.0,1024,1024
493,0.4,0174.jpg,0.854904886236479,2292,2681,2416,2557,503.0,526.0,506.0,527.0,-3.0,-1.0,3.1622776601683795,1024,1024
494,0.4,0103.jpg,0.7049969897652016,2342,3322,2564,3100,532.0,487.0,536.0,491.0,-4.0,-4.0,5.656854249492381,1024,1024
495,0.4,0076.jpg,0.8188569583467872,2536,3097,2569,3064,510.0,451.0,511.0,454.0,-1.0,-3.0,3.1622776601683795,1024,1024
496,0.4,0450.jpg,0.8167668269230769,13591,16640,13644,16587,491.0,556.0,492.0,557.0,-1.0,-1.0,1.4142135623730951,1024,1024
497,0.4,0729.jpg,0.7157289002557545,5597,7820,5681,7736,581.0,526.0,586.0,530.0,-5.0,-4.0,6.4031242374328485,1024,1024
498,0.4,0068.jpg,0.9124592833876222,2241,2456,2283,2414,543.0,430.0,543.0,432.0,0.0,-2.0,2.0,1024,1024
499,0.4,0183.jpg,0.9029304029304029,2465,2730,2610,2585,502.0,564.0,501.0,564.0,1.0,0.0,1.0,1024,1024
500,0.4,0550.jpg,0.2900915139310204,11380,39229,36378,14231,515.0,495.0,541.0,578.0,-26.0,-83.0,86.97700845625813,1024,1024
501,0.4,0672.jpg,0.0,0,5433,5433,0,543.0,478.0,,,,,,1024,1024
502,0.4,0710.jpg,0.9082057003752916,8954,9859,9337,9476,520.0,535.0,519.0,534.0,1.0,1.0,1.4142135623730951,1024,1024
503,0.4,0134.jpg,0.6086781840096425,1515,2489,2386,1618,557.0,539.0,551.0,540.0,6.0,-1.0,6.082762530298219,1024,1024
504,0.4,0578.jpg,0.9075252825698988,30511,33620,31009,33122,504.0,443.0,509.0,449.0,-5.0,-6.0,7.810249675906654,1024,1024
505,0.4,0675.jpg,0.8098929494278332,6582,8127,7689,7020,426.0,536.0,418.0,536.0,8.0,0.0,8.0,1024,1024
506,0.4,0374.jpg,0.0,0,13673,13673,0,519.0,397.0,,,,,,1024,1024
507,0.4,0086.jpg,0.5835421888053467,1397,2394,1415,2376,457.0,540.0,456.0,546.0,1.0,-6.0,6.082762530298219,1024,1024
508,0.4,0749.jpg,0.7959961868446139,1670,2098,1731,2037,571.0,533.0,570.0,535.0,1.0,-2.0,2.23606797749979,1024,1024
509,0.4,0258.jpg,0.4369369369369369,873,1998,1470,1401,527.0,485.0,531.0,498.0,-4.0,-13.0,13.601470508735444,1024,1024
510,0.4,0087.jpg,0.41921898928024504,1095,2612,2479,1228,418.0,591.0,418.0,594.0,0.0,-3.0,3.0,1024,1024
511,0.4,0431.jpg,0.8837284569949025,10922,12359,11022,12259,579.0,538.0,579.0,536.0,0.0,2.0,2.0,1024,1024
512,0.4,0015.jpg,0.7401918047079338,2547,3441,2662,3326,560.0,457.0,563.0,459.0,-3.0,-2.0,3.605551275463989,1024,1024
513,0.4,0460.jpg,0.09441911866279873,1367,14478,7117,8728,536.0,505.0,592.0,496.0,-56.0,9.0,56.71860364994893,1024,1024
514,0.4,0626.jpg,0.1532133676092545,298,1945,1138,1105,496.0,531.0,428.0,465.0,68.0,66.0,94.76286192385707,1024,1024
515,0.4,0535.jpg,0.2633837925285174,15955,60577,60514,16018,544.0,509.0,488.0,543.0,56.0,-34.0,65.5133574166368,1024,1024
516,0.4,0187.jpg,0.5035401915868388,2418,4802,2438,4782,550.0,507.0,538.0,508.0,12.0,-1.0,12.041594578792296,1024,1024
517,0.4,0094.jpg,0.8089967868618351,2266,2801,2680,2387,490.0,569.0,487.0,571.0,3.0,-2.0,3.605551275463989,1024,1024
518,0.4,0141.jpg,0.7904,2964,3750,3012,3702,502.0,538.0,506.0,541.0,-4.0,-3.0,5.0,1024,1024
519,0.4,0372.jpg,0.8979008148507905,16639,18531,18202,16968,429.0,518.0,428.0,517.0,1.0,1.0,1.4142135623730951,1024,1024
520,0.4,0605.jpg,0.0,0,58833,58833,0,547.0,685.0,,,,,,1024,1024
521,0.4,0620.jpg,0.0,0,9501,944,8557,492.0,524.0,544.0,917.0,-52.0,-393.0,396.42527669158534,1024,1024
522,0.4,0052.jpg,0.8637706855791962,2923,3384,3166,3141,455.0,541.0,456.0,543.0,-1.0,-2.0,2.23606797749979,1024,1024
523,0.4,0609.jpg,0.3898708787764824,3110,7977,7825,3262,525.0,506.0,522.0,473.0,3.0,33.0,33.13608305156178,1024,1024
524,0.4,0063.jpg,0.0,0,780,780,0,651.0,516.0,,,,,,1024,1024
525,0.4,0281.jpg,0.81686595342983,1298,1589,1412,1475,492.0,524.0,491.0,526.0,1.0,-2.0,2.23606797749979,1024,1024
526,0.4,0517.jpg,0.1839204382934718,8359,45449,45408,8400,454.0,635.0,506.0,572.0,-52.0,63.0,81.68843247363729,1024,1024
527,0.4,0648.jpg,0.8217707127066007,7806,9499,7813,9492,498.0,524.0,497.0,530.0,1.0,-6.0,6.082762530298219,1024,1024
528,0.4,0113.jpg,0.6932084309133489,3256,4697,3363,4590,498.0,571.0,499.0,582.0,-1.0,-11.0,11.045361017187261,1024,1024
529,0.4,0398.jpg,0.8893184579697337,8051,9053,8193,8911,414.0,522.0,417.0,520.0,-3.0,2.0,3.605551275463989,1024,1024
530,0.4,0559.jpg,0.1866437743677791,5218,27957,27648,5527,550.0,640.0,544.0,723.0,6.0,-83.0,83.21658488546619,1024,1024
531,0.4,0456.jpg,0.7535996535671755,6961,9237,7749,8449,407.0,522.0,410.0,509.0,-3.0,13.0,13.341664064126334,1024,1024
532,0.4,0735.jpg,0.4014408881540097,3399,8467,8008,3858,475.0,506.0,465.0,504.0,10.0,2.0,10.198039027185569,1024,1024
533,0.4,0441.jpg,0.8857351984385166,10891,12296,11105,12082,631.0,503.0,635.0,499.0,-4.0,4.0,5.656854249492381,1024,1024
534,0.4,0463.jpg,0.10779159566368152,2973,27581,11491,19063,459.0,464.0,489.0,343.0,-30.0,121.0,124.66354719804824,1024,1024
535,0.4,0453.jpg,0.8756072172102707,10094,11528,10628,10994,401.0,491.0,399.0,491.0,2.0,0.0,2.0,1024,1024
536,0.4,0599.jpg,0.5225581531610711,17837,34134,32625,19346,470.0,578.0,468.0,620.0,2.0,-42.0,42.04759208325728,1024,1024
537,0.4,0764.jpg,0.0,0,860,860,0,576.0,460.0,,,,,,1024,1024
538,0.4,0078.jpg,0.8127709893575089,2062,2537,2276,2323,518.0,503.0,521.0,507.0,-3.0,-4.0,5.0,1024,1024
539,0.4,0619.jpg,0.24788797592871195,17136,69128,69117,17147,544.0,625.0,510.0,550.0,34.0,75.0,82.34682750416071,1024,1024
540,0.4,0182.jpg,0.8841524573721163,3526,3988,3779,3735,541.0,494.0,542.0,490.0,-1.0,4.0,4.123105625617661,1024,1024
541,0.4,0282.jpg,0.0,0,3224,1624,1600,520.0,472.0,939.0,161.0,-419.0,311.0,521.8064775374104,1024,1024
542,0.4,0493.jpg,0.9144850076999729,10095,11039,10581,10553,552.0,493.0,555.0,492.0,-3.0,1.0,3.1622776601683795,1024,1024
543,0.4,0747.jpg,0.0,0,1566,1566,0,590.0,477.0,,,,,,1024,1024
544,0.4,0120.jpg,0.9034296028880866,2002,2216,2103,2115,445.0,544.0,446.0,545.0,-1.0,-1.0,1.4142135623730951,1024,1024
545,0.4,0523.jpg,0.9029436345064538,48619,53845,53165,49299,529.0,471.0,531.0,470.0,-2.0,1.0,2.23606797749979,1024,1024
546,0.4,0430.jpg,0.773972602739726,4181,5402,4399,5184,574.0,539.0,564.0,530.0,10.0,9.0,13.45362404707371,1024,1024
547,0.4,0070.jpg,0.8034018987341772,2031,2528,2367,2192,531.0,540.0,531.0,538.0,0.0,2.0,2.0,1024,1024
548,0.4,0689.jpg,0.085273247852608,685,8033,8010,708,605.0,491.0,668.0,482.0,-63.0,9.0,63.63961030678928,1024,1024
549,0.4,0554.jpg,0.21865640965411945,7447,34058,33982,7523,489.0,697.0,471.0,768.0,18.0,-71.0,73.24616030891995,1024,1024
550,0.4,0036.jpg,0.7619488128276287,2471,3243,2527,3187,467.0,446.0,468.0,439.0,-1.0,7.0,7.0710678118654755,1024,1024
551,0.4,0354.jpg,0.5000775674837108,12894,25784,14412,24266,571.0,450.0,640.0,451.0,-69.0,-1.0,69.00724599634447,1024,1024
552,0.4,0189.jpg,0.8366372980910426,2279,2724,2556,2447,523.0,509.0,525.0,509.0,-2.0,0.0,2.0,1024,1024
553,0.4,0768.jpg,0.8423085662349467,3707,4401,4392,3716,592.0,468.0,594.0,468.0,-2.0,0.0,2.0,1024,1024
554,0.4,0717.jpg,0.7231399975883275,5997,8293,7008,7282,488.0,479.0,481.0,488.0,7.0,-9.0,11.40175425099138,1024,1024
555,0.4,0494.jpg,0.889283942450802,10755,12094,11351,11498,601.0,509.0,600.0,510.0,1.0,-1.0,1.4142135623730951,1024,1024
556,0.4,0121.jpg,0.8674980514419329,2226,2566,2491,2301,510.0,532.0,508.0,533.0,2.0,-1.0,2.23606797749979,1024,1024
557,0.4,0084.jpg,0.7400251994960101,1762,2381,2084,2059,515.0,538.0,519.0,539.0,-4.0,-1.0,4.123105625617661,1024,1024
558,0.4,0396.jpg,0.9251247920133111,10564,11419,10781,11202,507.0,532.0,508.0,531.0,-1.0,1.0,1.4142135623730951,1024,1024
559,0.4,0370.jpg,0.17494052339413163,1103,6305,6305,1103,560.0,531.0,560.0,565.0,0.0,-34.0,34.0,1024,1024
560,0.5,0766.jpg,0.12349764849329385,709,5741,5712,738,639.0,448.0,664.0,460.0,-25.0,-12.0,27.730849247724095,1024,1024
561,0.5,0485.jpg,0.6692088934850051,10354,15472,10949,14877,486.0,550.0,481.0,558.0,5.0,-8.0,9.433981132056603,1024,1024
562,0.5,0674.jpg,0.6150006399590426,4805,7813,6158,6460,532.0,456.0,540.0,468.0,-8.0,-12.0,14.422205101855956,1024,1024
563,0.5,0417.jpg,0.8790123456790123,8544,9720,9470,8794,551.0,502.0,550.0,505.0,1.0,-3.0,3.1622776601683795,1024,1024
564,0.5,0136.jpg,0.6549443943492635,2179,3327,2822,2684,523.0,515.0,517.0,516.0,6.0,-1.0,6.082762530298219,1024,1024
565,0.5,0570.jpg,0.03476325684905226,906,26062,25933,1035,415.0,583.0,459.0,668.0,-44.0,-85.0,95.71311299921238,1024,1024
566,0.5,0119.jpg,0.8353891960867715,1964,2351,2184,2131,525.0,514.0,524.0,515.0,1.0,-1.0,1.4142135623730951,1024,1024
567,0.5,0595.jpg,0.8900698953637454,21521,24179,24013,21687,497.0,501.0,497.0,504.0,0.0,-3.0,3.0,1024,1024
568,0.5,0758.jpg,0.678780995646413,3586,5283,3620,5249,607.0,524.0,611.0,527.0,-4.0,-3.0,5.0,1024,1024
569,0.5,0479.jpg,0.888541217091066,8235,9268,8673,8830,473.0,460.0,475.0,459.0,-2.0,1.0,2.23606797749979,1024,1024
570,0.5,0330.jpg,0.0,0,17885,17885,0,546.0,439.0,,,,,,1024,1024
571,0.5,0379.jpg,0.01863035551504102,327,17552,17199,680,540.0,421.0,486.0,356.0,54.0,65.0,84.50443775329198,1024,1024
572,0.5,0443.jpg,0.8365454281988117,5773,6901,6109,6565,548.0,526.0,546.0,529.0,2.0,-3.0,3.605551275463989,1024,1024
573,0.5,0025.jpg,0.7826354679802956,1271,1624,1548,1347,556.0,429.0,558.0,429.0,-2.0,0.0,2.0,1024,1024
574,0.5,0678.jpg,0.9115646258503401,4824,5292,4860,5256,584.0,507.0,585.0,508.0,-1.0,-1.0,1.4142135623730951,1024,1024
575,0.5,0547.jpg,0.7168145726296123,30694,42820,42516,30998,440.0,615.0,435.0,604.0,5.0,11.0,12.083045973594572,1024,1024
576,0.5,0122.jpg,0.874940561103186,1840,2103,2029,1914,496.0,510.0,496.0,510.0,0.0,0.0,0.0,1024,1024
577,0.5,0465.jpg,0.0,0,11200,11200,0,561.0,507.0,,,,,,1024,1024
578,0.5,0163.jpg,0.8716949624269412,3132,3593,3299,3426,526.0,550.0,523.0,551.0,3.0,-1.0,3.1622776601683795,1024,1024
579,0.5,0476.jpg,0.8850201522615315,7905,8932,8604,8233,487.0,518.0,487.0,517.0,0.0,1.0,1.0,1024,1024
580,0.5,0763.jpg,0.6558356403904998,4501,6863,6802,4562,543.0,546.0,528.0,546.0,15.0,0.0,15.0,1024,1024
581,0.5,0067.jpg,0.0,0,2470,2470,0,601.0,467.0,,,,,,1024,1024
582,0.5,0771.jpg,0.7698645705085709,8129,10559,8965,9723,539.0,570.0,535.0,578.0,4.0,-8.0,8.94427190999916,1024,1024
583,0.5,0714.jpg,0.13435433344935607,772,5746,5634,884,538.0,565.0,548.0,601.0,-10.0,-36.0,37.36308338453881,1024,1024
584,0.5,0106.jpg,0.8446940356312935,2181,2582,2269,2494,476.0,526.0,477.0,528.0,-1.0,-2.0,2.23606797749979,1024,1024
585,0.5,0440.jpg,0.0,0,3522,3522,0,491.0,520.0,,,,,,1024,1024
586,0.5,0468.jpg,0.8416652448387647,9866,11722,11556,10032,435.0,478.0,442.0,481.0,-7.0,-3.0,7.615773105863909,1024,1024
587,0.5,0321.jpg,0.4602343211578222,3339,7255,7146,3448,437.0,398.0,427.0,410.0,10.0,-12.0,15.620499351813308,1024,1024
588,0.5,0688.jpg,0.6612648701141054,10895,16476,11133,16238,586.0,489.0,582.0,508.0,4.0,-19.0,19.4164878389476,1024,1024
589,0.5,0049.jpg,0.884967919340055,1931,2182,2023,2090,411.0,544.0,410.0,544.0,1.0,0.0,1.0,1024,1024
590,0.5,0010.jpg,0.6063965884861408,1422,2345,1422,2345,488.0,483.0,488.0,486.0,0.0,-3.0,3.0,1024,1024
591,0.5,0061.jpg,0.05491143317230274,341,6210,949,5602,508.0,494.0,369.0,333.0,139.0,161.0,212.7016690108472,1024,1024
592,0.5,0666.jpg,0.0,0,3933,3392,541,578.0,454.0,530.0,208.0,48.0,246.0,250.63918289046507,1024,1024
593,0.5,0323.jpg,0.0,0,10749,10749,0,490.0,428.0,,,,,,1024,1024
594,0.5,0058.jpg,0.6364213197969543,1003,1576,1574,1005,436.0,477.0,435.0,482.0,1.0,-5.0,5.0990195135927845,1024,1024
595,0.5,0429.jpg,0.8698347107438017,3368,3872,3500,3740,559.0,537.0,559.0,539.0,0.0,-2.0,2.0,1024,1024
596,0.5,0624.jpg,0.4125455698208908,10411,25236,10722,24925,463.0,540.0,395.0,644.0,68.0,-104.0,124.25779653607253,1024,1024
597,0.5,0213.jpg,0.0,0,803,803,0,592.0,325.0,,,,,,1024,1024
598,0.5,0487.jpg,0.9172313006509898,6904,7527,7056,7375,485.0,469.0,485.0,470.0,0.0,-1.0,1.0,1024,1024
599,0.5,0021.jpg,0.0,0,2806,2806,0,541.0,388.0,,,,,,1024,1024
600,0.5,0644.jpg,0.6354670970055586,3544,5577,4651,4470,506.0,479.0,497.0,483.0,9.0,-4.0,9.848857801796104,1024,1024
601,0.5,0647.jpg,0.8558073031236252,7781,9092,8080,8793,508.0,522.0,508.0,526.0,0.0,-4.0,4.0,1024,1024
